,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
10,73.4199192895345,60.911510003669775,-37.97535091435077,15.883951449456106,-18.623242122258432,39.34483521996839,15.688536523002824,34.13999938964844,32.560001373291016,36.0,35.66999816894531,34.52000045776367,35.189998626708984,34.689998626708984,35.529998779296875,4.71999979019165,4.510000228881836,4.050000190734863,4.699999809265137,5.730000019073486,5.849999904632568,5.170000076293945,4.96999979019165,-2.200000047683716,-1.5,-9.210000038146973,-12.850000381469727,-10.699999809265137,-10.4399995803833,-11.350000381469727,-10.170000076293945,-2.25,-3.9000000953674316,-4.329999923706055,-2.2799999713897705,6.619999885559082,-2.619999885559082,-2.380000114440918,5.960000038146973,-2.5,-1.3,-2.13,0.259477,4.1
11,66.76370316549378,54.33711371309789,-27.59346487602747,4.357684750171245,-34.169653116988854,33.83121776180269,3.415881121413179,33.36000061035156,37.11000061035156,36.83000183105469,35.619998931884766,34.52000045776367,35.189998626708984,34.83000183105469,34.970001220703125,3.75,4.119999885559082,3.630000114440918,4.889999866485596,5.730000019073486,5.849999904632568,5.170000076293945,4.949999809265137,-10.3100004196167,-12.270000457763672,-14.890000343322754,-13.289999961853027,-10.699999809265137,-10.4399995803833,-11.350000381469727,-9.260000228881836,-5.739999771118164,-3.7799999713897705,-3.1600000858306885,-2.7300000190734863,6.619999885559082,-2.619999885559082,-2.440000057220459,5.150000095367432,-2.4,-1.4,-1.7,0.609672,3.12
12,66.42871748315054,54.394846671198366,-47.959903075856204,-2.956798707807593,-8.829907234864152,23.18796577291846,24.454459422039918,34.7400016784668,33.4900016784668,36.52000045776367,35.66999816894531,34.52000045776367,35.189998626708984,34.95000076293945,35.709999084472656,5.300000190734863,4.139999866485596,3.3499999046325684,4.699999809265137,5.730000019073486,5.849999904632568,5.170000076293945,4.300000190734863,-7.679999828338623,-4.480000019073486,-11.680000305175781,-12.850000381469727,-10.699999809265137,-10.4399995803833,-11.350000381469727,-10.220000267028809,-4.03000020980835,-3.7899999618530273,-5.119999885559082,-2.2799999713897705,6.619999885559082,-2.619999885559082,-2.8499999046325684,5.300000190734863,-2.8,-1.4,-1.83,0.495502,2.46
13,62.44911159848692,46.09564714777764,-43.36545373223228,-5.000071131244226,-37.2136380195478,24.619940828770723,1.8823787970919739,33.4900016784668,37.04999923706055,36.869998931884766,35.619998931884766,34.52000045776367,35.189998626708984,34.95000076293945,36.029998779296875,4.139999866485596,3.3499999046325684,3.680000066757202,4.889999866485596,5.730000019073486,5.849999904632568,5.170000076293945,4.300000190734863,-4.480000019073486,-11.680000305175781,-14.680000305175781,-13.289999961853027,-10.699999809265137,-10.4399995803833,-11.350000381469727,-10.220000267028809,-3.7899999618530273,-6.420000076293945,-3.490000009536743,-2.7300000190734863,6.619999885559082,-2.619999885559082,-2.8499999046325684,5.269999980926514,0.2,0.0,-0.31,0.603927,2.25
14,76.03931926017515,61.46831243729633,-24.430645136638134,17.846257619484106,-28.240261346240914,45.17359786815064,13.885328109902275,36.939998626708984,32.540000915527344,36.34000015258789,35.66999816894531,34.52000045776367,35.060001373291016,35.279998779296875,34.630001068115234,5.150000095367432,4.630000114440918,4.03000020980835,4.699999809265137,5.730000019073486,5.849999904632568,4.869999885559082,4.329999923706055,-3.7799999713897705,-1.909999966621399,-10.579999923706055,-12.850000381469727,-10.699999809265137,-10.4399995803833,-10.829999923706055,-8.859999656677246,-2.309999942779541,-3.1700000762939453,-4.46999979019165,-2.2799999713897705,6.619999885559082,-2.940000057220459,-3.2799999713897705,-0.5400000214576721,-0.3,-0.5,-0.89,0.527459,2.12
15,64.96505398096491,53.52861667929449,-28.24026134624097,4.131717076493771,-31.49958957348582,32.57841767957916,5.586662684914472,36.060001373291016,36.650001525878906,36.91999816894531,35.619998931884766,34.52000045776367,35.060001373291016,35.279998779296875,34.63999938964844,3.640000104904175,4.059999942779541,4.050000190734863,4.889999866485596,5.730000019073486,5.849999904632568,4.869999885559082,4.329999923706055,-8.149999618530273,-12.40999984741211,-14.470000267028809,-13.289999961853027,-10.699999809265137,-10.4399995803833,-10.829999923706055,-8.859999656677246,-4.710000038146973,-4.28000020980835,-3.190000057220459,-2.7300000190734863,6.619999885559082,-2.940000057220459,-3.2799999713897705,-0.6100000143051147,1.0,0.0,-0.1,0.852053,0.55
16,66.6211252999259,56.54126937154905,-19.33662462047755,13.533934915678174,-34.16965311698891,38.56873295433161,4.715254683437024,37.56999969482422,37.880001068115234,37.22999954223633,35.619998931884766,34.52000045776367,35.060001373291016,35.54999923706055,34.7599983215332,4.050000190734863,3.380000114440918,3.380000114440918,4.889999866485596,5.730000019073486,5.849999904632568,4.869999885559082,4.03000020980835,-14.470000267028809,-16.510000228881836,-16.510000228881836,-13.289999961853027,-10.699999809265137,-10.4399995803833,-10.829999923706055,-7.679999828338623,-4.360000133514404,-5.070000171661377,-3.9000000953674316,-2.7300000190734863,6.619999885559082,-2.940000057220459,-3.7200000286102295,-1.399999976158142,1.8,0.0,-0.02,0.963376,0.11
17,72.61293244941777,66.99711579289567,-14.209089042308449,19.723772178574336,-17.819072043488205,48.479140775480346,19.72377217857428,33.04999923706055,37.27000045776367,36.83000183105469,35.619998931884766,34.52000045776367,35.060001373291016,35.54999923706055,34.59000015258789,4.889999866485596,3.8399999141693115,3.630000114440918,4.889999866485596,5.730000019073486,5.849999904632568,4.869999885559082,4.03000020980835,-9.59000015258789,-11.760000228881836,-14.890000343322754,-13.289999961853027,-10.699999809265137,-10.4399995803833,-10.829999923706055,-7.679999828338623,-6.110000133514404,-4.670000076293945,-3.1600000858306885,-2.7300000190734863,6.619999885559082,-2.940000057220459,-3.7200000286102295,-1.590000033378601,-8.0,-6.8,-6.99,0.735932,1.32
18,74.76725361598312,62.22336715976462,-9.580235478302825,15.120845948874148,-34.85903043860671,45.31452843180841,9.975280013448923,36.939998626708984,32.540000915527344,36.34000015258789,35.66999816894531,34.52000045776367,35.060001373291016,35.54999923706055,34.72999954223633,5.150000095367432,4.630000114440918,4.03000020980835,4.699999809265137,5.730000019073486,5.849999904632568,4.869999885559082,4.03000020980835,-3.7799999713897705,-1.909999966621399,-10.579999923706055,-12.850000381469727,-10.699999809265137,-10.4399995803833,-10.829999923706055,-7.679999828338623,-2.309999942779541,-3.1700000762939453,-4.46999979019165,-2.2799999713897705,6.619999885559082,-2.940000057220459,-3.7200000286102295,-1.159999966621399,-2.4,-2.2,-2.3,0.843672,0.94
19,68.54573130552876,58.620861218435664,-22.253355263683687,12.660682612951746,-34.89104237342232,37.13304164409408,11.991292787068858,34.790000915527344,33.4900016784668,36.52000045776367,35.66999816894531,34.52000045776367,35.060001373291016,35.54999923706055,34.65999984741211,5.099999904632568,4.139999866485596,3.3499999046325684,4.699999809265137,5.730000019073486,5.849999904632568,4.869999885559082,4.03000020980835,-8.479999542236328,-4.480000019073486,-11.680000305175781,-12.850000381469727,-10.699999809265137,-10.4399995803833,-10.829999923706055,-7.679999828338623,-4.010000228881836,-3.7899999618530273,-5.119999885559082,-2.2799999713897705,6.619999885559082,-2.940000057220459,-3.7200000286102295,-1.7100000381469727,-3.4,-3.1,-3.67,0.393889,1.01
20,73.45840320916892,62.22968061216113,-22.929592464943227,28.33692194408303,-41.32063285906361,45.980489886234864,3.4158811214132925,35.880001068115234,32.75,36.400001525878906,35.66999816894531,34.52000045776367,35.15999984741211,34.79999923706055,33.689998626708984,5.039999961853027,4.679999828338623,4.019999980926514,4.699999809265137,5.730000019073486,5.849999904632568,5.150000095367432,4.800000190734863,-6.5,-3.2200000286102295,-10.710000038146973,-12.850000381469727,-10.699999809265137,-10.4399995803833,-11.3100004196167,-9.619999885559082,-1.3899999856948853,-2.4800000190734863,-4.309999942779541,-2.2799999713897705,6.619999885559082,-2.75,-2.6600000858306885,5.230000019073486,-0.9,0.0,-0.66,0.339997,2.3
21,71.91472807152763,60.62015166877427,-19.668258931290552,11.44493937681051,-25.02186795381641,35.88119659177181,21.725366638291632,34.970001220703125,35.04999923706055,36.5,35.66999816894531,34.52000045776367,35.15999984741211,34.79999923706055,33.689998626708984,5.309999942779541,4.949999809265137,4.650000095367432,5.099999904632568,5.730000019073486,5.849999904632568,5.150000095367432,4.800000190734863,-7.340000152587891,-9.260000228881836,-13.050000190734863,-13.539999961853027,-10.699999809265137,-10.4399995803833,-11.3100004196167,-9.619999885559082,5.150000095367432,-2.6500000953674316,-2.9100000858306885,-2.1500000953674316,6.619999885559082,-2.75,-2.6600000858306885,5.210000038146973,-1.2,-0.5,-1.06,0.404616,2.57
22,66.60028734339636,56.35113340719056,-19.66825893129061,-3.1469078041522494,-16.457307094386806,29.75426336951449,17.900077999014513,35.63999938964844,32.65999984741211,36.0,35.66999816894531,34.52000045776367,35.15999984741211,35.060001373291016,34.40999984741211,3.640000104904175,3.75,4.050000190734863,4.699999809265137,5.730000019073486,5.849999904632568,5.150000095367432,4.210000038146973,-8.149999618530273,-1.4800000190734863,-9.210000038146973,-12.850000381469727,-10.699999809265137,-10.4399995803833,-11.3100004196167,-10.390000343322754,-2.75,-4.929999828338623,-4.329999923706055,-2.2799999713897705,6.619999885559082,-2.75,-3.130000114440918,5.340000152587891,-3.5,-4.2,-4.25,0.921428,0.17
23,73.49313264311957,65.29397853263765,-19.444411218225127,18.181474685989883,-17.143817635665528,46.75370927158292,20.58199952217734,34.63999938964844,33.4900016784668,36.52000045776367,35.66999816894531,34.52000045776367,35.15999984741211,35.060001373291016,34.5,5.309999942779541,4.139999866485596,3.3499999046325684,4.699999809265137,5.730000019073486,5.849999904632568,5.150000095367432,4.210000038146973,-7.400000095367432,-4.480000019073486,-11.680000305175781,-12.850000381469727,-10.699999809265137,-10.4399995803833,-11.3100004196167,-10.390000343322754,-3.7300000190734863,-3.7899999618530273,-5.119999885559082,-2.2799999713897705,6.619999885559082,-2.75,-3.130000114440918,5.639999866485596,0.3,0.0,-0.43,0.497037,1.71
24,63.98435682830876,53.069516422172114,-28.325875482104095,4.553562077761171,-32.036541152371456,30.61586210923764,6.788574435004421,35.06999969482422,33.70000076293945,36.880001068115234,35.709999084472656,34.52000045776367,34.95000076293945,35.810001373291016,32.11000061035156,5.690000057220459,4.650000095367432,3.7899999618530273,4.75,5.730000019073486,5.849999904632568,4.670000076293945,3.950000047683716,-7.03000020980835,-11.609999656677246,-12.630000114440918,-13.869999885559082,-10.699999809265137,-10.4399995803833,-10.739999771118164,-5.230000019073486,4.909999847412109,-6.199999809265137,-3.130000114440918,-1.9700000286102295,6.619999885559082,-3.0799999237060547,-4.179999828338623,-2.9200000762939453,-1.2,-0.6,-1.01,0.514171,1.43
25,66.29687049975183,53.60673283138101,-34.85903043860665,10.980761123893956,-34.85903043860671,33.32258764061601,3.7463234883654195,34.63999938964844,33.4900016784668,36.52000045776367,35.66999816894531,34.52000045776367,34.95000076293945,35.529998779296875,31.59000015258789,5.309999942779541,4.139999866485596,3.3499999046325684,4.699999809265137,5.730000019073486,5.849999904632568,4.670000076293945,4.489999771118164,-7.400000095367432,-4.480000019073486,-11.680000305175781,-12.850000381469727,-10.699999809265137,-10.4399995803833,-10.739999771118164,-5.420000076293945,-3.7300000190734863,-3.7899999618530273,-5.119999885559082,-2.2799999713897705,6.619999885559082,-3.0799999237060547,-3.630000114440918,-1.8899999856948853,-1.6,-0.6,-1.25,0.34785,4.29
26,67.98448786390435,59.52371989738998,-27.59346487602747,14.238677525121432,-14.764035944253976,37.19854037844925,13.311815416206798,34.56999969482422,33.4900016784668,36.52000045776367,35.66999816894531,34.52000045776367,34.95000076293945,35.529998779296875,31.610000610351562,5.21999979019165,4.139999866485596,3.3499999046325684,4.699999809265137,5.730000019073486,5.849999904632568,4.670000076293945,4.489999771118164,-7.099999904632568,-4.480000019073486,-11.680000305175781,-12.850000381469727,-10.699999809265137,-10.4399995803833,-10.739999771118164,-5.420000076293945,-4.039999961853027,-3.7899999618530273,-5.119999885559082,-2.2799999713897705,6.619999885559082,-3.0799999237060547,-3.630000114440918,-1.6399999856948853,-2.0,-0.7,-1.0,0.615953,1.45
27,70.91096454672413,56.60179507179606,-27.59346487602747,2.130895422211495,-28.24026134624097,37.63134095084223,8.90962866213306,34.59000015258789,36.0,36.369998931884766,35.66999816894531,34.52000045776367,34.95000076293945,35.529998779296875,31.610000610351562,4.579999923706055,4.03000020980835,4.059999942779541,5.099999904632568,5.730000019073486,5.849999904632568,4.670000076293945,4.489999771118164,-2.369999885559082,-7.679999828338623,-12.40999984741211,-13.539999961853027,-10.699999809265137,-10.4399995803833,-10.739999771118164,-5.420000076293945,-1.590000033378601,-4.420000076293945,-3.2899999618530273,-2.1500000953674316,6.619999885559082,-3.0799999237060547,-3.630000114440918,-1.6399999856948853,-0.9,0.0,-0.37,0.550058,2.12
28,72.96984446338149,62.38993803239816,-37.887212287968794,5.965500620405237,0.30251935289601306,33.44680401948989,32.618391108884055,34.11000061035156,32.369998931884766,36.0,35.66999816894531,34.52000045776367,34.95000076293945,35.95000076293945,33.16999816894531,4.730000019073486,4.420000076293945,4.050000190734863,4.699999809265137,5.730000019073486,5.849999904632568,4.670000076293945,3.3399999141693115,-1.8799999952316284,-0.14000000059604645,-9.210000038146973,-12.850000381469727,-10.699999809265137,-10.4399995803833,-10.739999771118164,-6.260000228881836,-2.9100000858306885,-4.210000038146973,-4.329999923706055,-2.2799999713897705,6.619999885559082,-3.0799999237060547,-4.579999923706055,-3.4800000190734863,-5.1,-3.7,-3.73,0.959157,0.3
29,63.81929722131281,48.88431305904379,-37.887212287968794,-1.0834581529800857,-42.0371435045555,27.04268549488461,1.7600088339400486,36.20000076293945,32.869998931884766,36.400001525878906,35.66999816894531,34.52000045776367,34.95000076293945,35.95000076293945,33.16999816894531,4.570000171661377,4.650000095367432,4.019999980926514,4.699999809265137,5.730000019073486,5.849999904632568,4.670000076293945,3.3399999141693115,-7.809999942779541,-3.819999933242798,-10.710000038146973,-12.850000381469727,-10.699999809265137,-10.4399995803833,-10.739999771118164,-6.260000228881836,-2.190000057220459,-2.680000066757202,-4.309999942779541,-2.2799999713897705,6.619999885559082,-3.0799999237060547,-4.579999923706055,-3.4800000190734863,0.2,0.0,-0.24,0.674839,1.25
30,66.07995673785291,53.84851731005324,-41.01861688669328,6.604497610157807,-31.715576539001262,30.000111372983895,12.011358893951922,36.47999954223633,32.7400016784668,36.400001525878906,35.66999816894531,34.52000045776367,34.95000076293945,35.95000076293945,33.72999954223633,4.739999771118164,4.800000190734863,4.019999980926514,4.699999809265137,5.730000019073486,5.849999904632568,4.670000076293945,3.3399999141693115,-10.550000190734863,-3.4600000381469727,-10.710000038146973,-12.850000381469727,-10.699999809265137,-10.4399995803833,-10.739999771118164,-6.260000228881836,-0.6600000262260437,-2.5,-4.309999942779541,-2.2799999713897705,6.619999885559082,-3.0799999237060547,-4.579999923706055,-4.199999809265137,-0.7,0.0,-0.42,0.507575,2.06
31,68.50867302142541,56.182106496046,-41.01861688669328,7.260716267382918,-29.033679158279455,28.020795711630853,16.948892818484808,32.7400016784668,36.939998626708984,36.869998931884766,35.619998931884766,34.52000045776367,34.95000076293945,35.95000076293945,33.72999954223633,4.800000190734863,4.019999980926514,3.680000066757202,4.889999866485596,5.730000019073486,5.849999904632568,4.670000076293945,3.3399999141693115,-3.4600000381469727,-10.710000038146973,-14.680000305175781,-13.289999961853027,-10.699999809265137,-10.4399995803833,-10.739999771118164,-6.260000228881836,-2.5,-5.619999885559082,-3.490000009536743,-2.7300000190734863,6.619999885559082,-3.0799999237060547,-4.579999923706055,-4.199999809265137,0.0,0.0,-0.72,0.310723,3.41
32,66.78781819372756,54.10776439184809,-43.04583944576177,2.8140575883740553,-27.59346487602747,25.22982531127127,10.980761123893956,34.63999938964844,33.4900016784668,36.52000045776367,35.66999816894531,34.7400016784668,34.779998779296875,32.36000061035156,36.65999984741211,5.309999942779541,4.139999866485596,3.3499999046325684,4.699999809265137,5.730000019073486,5.579999923706055,4.929999828338623,4.800000190734863,-7.400000095367432,-4.480000019073486,-11.680000305175781,-12.850000381469727,-10.699999809265137,-9.569999694824219,-8.510000228881836,-3.4600000381469727,-3.7300000190734863,-3.7899999618530273,-5.119999885559082,-2.2799999713897705,5.96999979019165,-3.5399999618530273,-2.1500000953674316,-1.1399999856948853,-1.9,-0.3,-0.73,0.501261,2.01
33,73.91104560369592,63.428501988699054,-28.325875482104095,20.92082469385639,-32.036541152371456,42.146161596338004,12.04566776660397,35.20000076293945,33.52000045776367,36.52000045776367,35.66999816894531,34.7400016784668,34.779998779296875,32.5,36.25,4.510000228881836,3.740000009536743,3.3499999046325684,4.699999809265137,5.730000019073486,5.579999923706055,4.929999828338623,4.650000095367432,-7.340000152587891,-4.070000171661377,-11.680000305175781,-12.850000381469727,-10.699999809265137,-9.569999694824219,-8.510000228881836,-3.819999933242798,-4.650000095367432,-4.389999866485596,-5.119999885559082,-2.2799999713897705,5.96999979019165,-3.5399999618530273,-2.3299999237060547,-2.130000114440918,-0.6,0.0,-0.55,0.407184,2.56
34,66.09276278525869,56.916852660824304,-38.694520662137165,16.190005140986614,-22.59432967382429,39.64281547392278,9.00507078685689,35.130001068115234,33.5099983215332,36.880001068115234,35.709999084472656,34.7400016784668,34.779998779296875,32.5,36.20000076293945,5.400000095367432,4.800000190734863,3.7899999618530273,4.75,5.730000019073486,5.579999923706055,4.929999828338623,4.650000095367432,-8.300000190734863,-10.430000305175781,-12.630000114440918,-13.869999885559082,-10.699999809265137,-9.569999694824219,-8.510000228881836,-3.819999933242798,6.329999923706055,-5.949999809265137,-3.130000114440918,-1.9700000286102295,5.96999979019165,-3.5399999618530273,-2.3299999237060547,-2.190000057220459,-2.0,-0.8,-1.33,0.425599,2.17
35,67.33493386887221,53.62692247502207,-32.586753063779014,6.804774113633584,-39.60109136726351,31.997388453783685,-2.4496828229649736,34.56999969482422,33.4900016784668,36.52000045776367,35.66999816894531,34.7400016784668,34.779998779296875,32.369998931884766,35.65999984741211,5.21999979019165,4.139999866485596,3.3499999046325684,4.699999809265137,5.730000019073486,5.579999923706055,4.929999828338623,4.679999828338623,-7.099999904632568,-4.480000019073486,-11.680000305175781,-12.850000381469727,-10.699999809265137,-9.569999694824219,-8.510000228881836,-3.2200000286102295,-4.039999961853027,-3.7899999618530273,-5.119999885559082,-2.2799999713897705,5.96999979019165,-3.5399999618530273,-2.130000114440918,-1.2400000095367432,-2.0,-2.0,-2.25,0.668727,2.9
36,62.81287483697878,48.780541955876174,-48.76508700011516,6.252300846319599,-37.97535091435071,24.92218020058874,3.9678612538327798,36.47999954223633,32.7400016784668,36.400001525878906,35.66999816894531,34.7400016784668,34.779998779296875,32.65999984741211,37.54999923706055,4.849999904632568,4.800000190734863,4.019999980926514,4.699999809265137,5.730000019073486,5.579999923706055,4.929999828338623,3.9000000953674316,-10.59000015258789,-3.4600000381469727,-10.710000038146973,-12.850000381469727,-10.699999809265137,-9.569999694824219,-8.510000228881836,-3.549999952316284,-0.5899999737739563,-2.5,-4.309999942779541,-2.2799999713897705,5.96999979019165,-3.5399999618530273,-3.2300000190734863,-3.0,-1.7,0.0,-0.63,0.357771,2.16
37,60.03442516251357,47.284938961689875,-48.76508700011516,2.3254695784495993,-55.77277707411727,27.010873216719972,-5.376688298336489,36.869998931884766,37.52000045776367,37.22999954223633,35.619998931884766,34.7400016784668,34.779998779296875,32.65999984741211,37.54999923706055,4.03000020980835,3.680000066757202,3.380000114440918,4.889999866485596,5.730000019073486,5.579999923706055,4.929999828338623,3.9000000953674316,-10.579999923706055,-14.680000305175781,-16.510000228881836,-13.289999961853027,-10.699999809265137,-9.569999694824219,-8.510000228881836,-3.549999952316284,-5.769999980926514,-4.659999847412109,-3.9000000953674316,-2.7300000190734863,5.96999979019165,-3.5399999618530273,-3.2300000190734863,-3.0,0.2,0.0,-0.22,0.696491,1.96
